0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
10000,10002,9763,9601,9622,9393,9067,9117,9116,9203,8906,8865,8605,8641,8402,8407,8158,8001,7717,7758,7662,7551,7504,7223,6909,6902,6985,6713,6740,6742,6779,6532,6286,5999,5806,5550,5372,5104,4780,4666,4537,4505,4236,4304,3982,3688,3517,3391,3144,2826,2555,2222,2176,2181,1985,1665,1359,1452,1482,1161,1055,716,726,538,450,264,361,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,9833,9750,9532,9235,8896,8792,8453,8345,8084,7766,7593,7460,7433,7383,7049,7136,6812,6627,6643,6323,6417,6154,6125,5973,5931,5806,5516,5230,5068,4994,5086,5006,4897,4570,4595,4370,4105,3952,3636,3661,3491,3222,3176,3120,3056,2994,3021,3020,2847,2563,2565,2399,2092,2037,1993,1768,1787,1497,1196,1193,1117,1194,969,995,886,680,715,711,460,232,321,375,355,404,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,9837,9856,9894,9929,9681,9438,9130,9095,8967,8784,8548,8518,8565,8341,8250,8113,8042,7873,7628,7605,7270,7156,6978,6638,6691,6475,6317,6355,6124,5792,5860,5641,5671,5735,5723,5403,5091,4849,4638,4302,3978,3842,3649,3342,3170,3109,2870,2679,2777,2721,2779,2539,2435,2481,2308,2352,2218,1926,1824,1853,1794,1890,1976,2070,1835,1540,1597,1260,1320,1172,1108,1053,1067,919,838,791,585,669,490,583,556,252,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,9911,9991,9683,9726,9772,9543,9276,9368,9277,8975,9015,8943,8682,8739,8564,8254,8242,8048,7945,7932,7887,7790,7687,7724,7579,7434,7099,6959,6749,6664,6441,6331,6022,5700,5728,5521,5361,5074,4758,4845,4574,4317,4088,4086,3819,3512,3529,3547,3532,3276,3186,2934,2934,2714,2738,2768,2743,2810,2479,2575,2538,2507,2571,2622,2571,2409,2273,1962,1858,1799,1648,1346,1149,868,814,709,786,873,661,505,357,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,9744,9841,9693,9684,9391,9162,8862,8749,8669,8758,8721,8775,8533,8335,8118,8048,7928,7976,8039,7936,7643,7466,7318,7377,7316,7173,7151,7110,6803,6836,6530,6284,6303,6014,5881,5858,5680,5623,5313,5289,5324,5123,5104,5133,5064,4830,4513,4572,4489,4226,4060,3760,3578,3486,3284,3030,2878,2802,2523,2277,2064,1874,1728,1390,1094,802,508,545,324,324,287,115,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,9688,9654,9737,9734,9633,9296,9181,8958,8695,8656,8527,8404,8274,8346,8298,8336,8316,8085,7910,7891,7784,7879,7783,7597,7661,7620,7380,7060,6998,6695,6446,6234,5996,5838,5829,5813,5659,5711,5445,5228,5042,4741,4490,4423,4318,4323,4388,4443,4362,4206,4054,4105,4173,3875,3974,3866,3544,3527,3264,3146,2848,2884,2834,2725,2514,2343,2223,1971,1911,1953,1886,1845,1762,1534,1578,1549,1386,1403,1064,1148,1009,853,567,363,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,10094,10137,10232,10312,9994,9724,9620,9295,8982,8719,8798,8480,8287,8279,7939,7693,7757,7445,7466,7561,7352,7363,7205,7252,7306,7018,6889,6734,6747,6735,6740,6579,6676,6428,6357,6253,6140,6091,5781,5443,5315,4994,4859,4648,4383,4106,3798,3499,3268,3164,2993,2762,2774,2448,2140,2165,1868,1711,1645,1645,1694,1523,1347,1096,960,739,670,457,176,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,9829,9566,9401,9500,9422,9098,8997,8938,8982,8933,8770,8463,8124,8173,8097,8005,8084,7745,7457,7165,7154,7180,6947,6657,6469,6423,6228,5910,5660,5641,5657,5688,5505,5434,5426,5417,5331,5123,4821,4834,4849,4885,4920,4824,4880,4648,4452,4145,4116,3942,3889,3765,3710,3691,3352,3191,3042,2978,3059,2753,2636,2672,2724,2493,2382,2198,2193,2104,2079,1969,1898,1770,1586,1668,1338,1174,1234,1120,1052,733,742,804,819,666,727,585,267,3,0,0,0,0,0,0,0,0,0,0,0,0
10000,10028,9901,9788,9735,9549,9224,8987,8786,8759,8635,8435,8273,7955,7886,7822,7871,7591,7299,7317,7059,6762,6503,6323,6098,5806,5473,5558,5248,5166,5240,5156,5075,4777,4760,4800,4462,4137,4204,4289,4185,3857,3726,3458,3220,3155,3125,2860,2603,2505,2557,2549,2386,2131,2106,2094,2080,2136,2008,1822,1886,1981,2034,1711,1563,1648,1531,1464,1480,1461,1273,1175,1170,1123,1193,1017,1067,917,759,452,122,141,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,9772,9732,9603,9428,9188,9259,8951,8820,8783,8760,8497,8297,8090,7823,7799,7621,7317,7017,7036,6800,6692,6679,6581,6673,6495,6390,6333,6081,5952,5628,5423,5333,5200,5095,5182,5070,5046,4793,4493,4448,4540,4576,4332,4039,3888,3812,3868,3650,3385,3326,3176,3003,2966,2930,3024,2788,2730,2544,2456,2556,2625,2450,2191,1976,1669,1411,1140,1129,857,885,790,684,495,404,402,293,385,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,9922,9968,9882,9623,9360,9177,8967,8660,8661,8635,8724,8493,8533,8380,8155,8164,8132,8098,8136,8134,8225,8187,7901,7871,7812,7712,7430,7195,7079,6791,6867,6878,6630,6614,6359,6209,5948,5917,5722,5753,5416,5125,5062,4920,4775,4471,4286,4211,4219,4221,4058,4022,3891,3784,3464,3422,3463,3152,3146,3135,3151,3166,3195,3242,3219,3093,2790,2650,2676,2534,2415,2378,2430,2367,2270,2251,2277,2351,2170,1943,1912,1722,1758,1727,1795,1540,1536,1326,986,860,956,619,637,311,68,13,0,0,0,0
10000,9711,9435,9459,9376,9356,9345,9255,9060,8873,8889,8886,8698,8400,8251,8011,7861,7960,7856,7881,7564,7584,7407,7082,6808,6718,6805,6713,6482,6451,6207,6196,6238,5944,5797,5623,5668,5610,5438,5431,5342,5255,5072,4938,4740,4739,4565,4528,4266,4125,4020,3944,3802,3869,3863,3785,3678,3403,3088,2941,2708,2480,2196,1939,1771,1674,1406,1231,905,995,1079,1062,890,825,586,267,151,171,215,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,9765,9729,9568,9445,9427,9416,9469,9136,9148,9019,8769,8485,8330,8207,8021,8016,7905,7734,7638,7396,7380,7229,7129,7047,7080,6854,6746,6701,6486,6568,6420,6457,6483,6245,6245,6084,5919,5900,5980,5896,5587,5620,5352,5287,5007,5086,5085,5029,4831,4805,4856,4685,4736,4573,4593,4672,4445,4186,3975,3728,3648,3573,3459,3207,2879,2684,2649,2321,2269,2223,2207,1949,1947,1697,1649,1579,1668,1687,1711,1625,1310,1323,1184,929,892,914,631,391,66,0,0,0,0,0,0,0,0,0,0,0
10000,10049,9948,9658,9606,9682,9375,9238,8911,8770,8851,8807,8764,8559,8350,8078,8122,8031,7938,7932,7631,7530,7313,7306,7234,7179,6957,6858,6572,6560,6640,6522,6439,6469,6248,6089,5858,5751,5573,5595,5581,5297,4966,4981,4713,4567,4386,4455,4148,3889,3887,3838,3679,3669,3761,3502,3324,3223,2895,2670,2538,2269,2279,2196,2084,1944,1695,1686,1508,1314,1331,1235,1228,890,589,522,229,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,9894,9592,9645,9310,9164,9104,9153,9065,8970,8964,8905,8654,8354,8198,8107,8066,7921,7651,7599,7546,7492,7415,7425,7314,7157,7062,6782,6593,6660,6535,6488,6523,6400,6481,6487,6161,5984,5930,5719,5778,5661,5329,4997,4867,4677,4640,4714,4596,4509,4488,4183,3919,3707,3762,3740,3626,3388,3436,3278,3314,2996,3073,3017,2887,2704,2627,2322,2185,1951,1769,1654,1657,1360,1077,1129,791,616,281,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,9751,9411,9423,9220,9075,9138,9131,8965,8934,8713,8770,8781,8573,8632,8615,8526,8359,8265,8221,8080,7841,7653,7318,7245,7270,7165,6970,7011,6865,6954,6835,6510,6570,6409,6156,6174,5969,5646,5481,5445,5175,4908,4758,4771,4616,4318,4189,3927,3878,3558,3368,3232,3088,2861,2757,2724,2628,2551,2369,2413,2277,1996,1968,1856,1912,1682,1527,1517,1239,911,783,814,552,315,266,184,282,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,10003,9684,9622,9475,9317,9391,9401,9177,9109,9079,8888,8670,8341,8267,8180,8119,7895,7933,7653,7362,7143,7051,6976,6749,6557,6377,6104,5872,5621,5369,5268,4949,4614,4412,4301,4088,3894,3609,3424,3361,3453,3432,3238,3125,2981,2976,2986,2741,2636,2431,2406,2076,1739,1637,1709,1543,1548,1588,1443,1514,1418,1369,1211,1008,682,479,553,330,424,383,354,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,10039,9954,9754,9706,9559,9330,9385,9279,9061,8791,8536,8375,8219,8276,8137,7957,7941,7740,7535,7536,7412,7076,6961,6759,6859,6895,6683,6767,6795,6619,6408,6088,6120,5781,5839,5791,5535,5568,5431,5235,5268,5269,5361,5313,5136,4960,4910,5008,5015,4814,4608,4527,4507,4199,4170,3924,3958,4022,3698,3798,3518,3184,3186,2851,2606,2589,2438,2317,2118,1779,1722,1662,1696,1466,1241,977,839,730,769,519,516,362,390,399,267,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,9888,9922,9725,9777,9741,9415,9337,9079,8867,8854,8529,8477,8222,7973,7739,7814,7513,7274,7206,7009,7064,6782,6613,6468,6346,6333,6225,6138,5939,5914,5650,5716,5474,5177,4858,4860,4704,4708,4498,4416,4378,4312,4102,4013,3883,3712,3667,3681,3560,3254,3010,3028,2964,2708,2803,2578,2332,2163,2050,1771,1844,1627,1580,1254,1236,1011,849,903,791,626,520,558,553,368,457,247,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,9668,9727,9676,9688,9717,9725,9730,9476,9183,9119,9019,8781,8770,8762,8565,8233,8150,8079,8145,7874,7686,7713,7386,7297,7295,7285,7193,7063,7115,7099,7008,6991,6696,6426,6365,6077,5983,5787,5794,5528,5608,5399,5379,5327,5311,5106,4825,4635,4575,4669,4667,4466,4276,4059,4004,3828,3707,3754,3828,3779,3668,3434,3457,3384,3315,3196,2919,2659,2623,2382,2071,1855,1823,1895,1614,1493,1372,1425,1243,1259,1301,1351,1073,822,572,298,211,256,184,0,0,0,0,0,0,0,0,0,0,0
10000,9863,9626,9456,9230,9326,9017,9083,8944,8690,8660,8336,8154,7911,7846,7925,7854,7557,7429,7333,7198,6956,6844,6781,6671,6755,6774,6786,6863,6930,6953,6649,6361,6221,6114,5864,5676,5384,5125,5092,5070,4988,4676,4360,4230,4268,4229,4279,4196,4160,3827,3927,3632,3676,3338,3167,3197,2975,2660,2601,2655,2741,2609,2387,2136,2072,1811,1712,1812,1878,1968,1703,1669,1486,1175,934,959,1053,1105,1093,929,1027,1012,848,623,337,271,29,62,0,0,0,0,0,0,0,0,0,0,0,0
10000,9971,9684,9577,9490,9351,9049,8739,8630,8409,8144,8167,7961,7791,7852,7617,7413,7084,7073,6937,7024,6703,6429,6178,6030,5908,5871,5667,5634,5343,5278,5259,4932,4773,4494,4206,4041,3890,3745,3597,3377,3432,3385,3402,3117,2871,2547,2242,2261,2046,1832,1918,1944,1879,1856,1686,1773,1591,1521,1291,1183,1103,882,646,390,323,246,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,9941,9951,9691,9492,9245,9324,8993,9073,8741,8564,8545,8213,8265,8198,8089,7904,7724,7558,7425,7252,6944,6724,6455,6324,6303,5964,6023,6092,6022,5757,5833,5682,5370,5190,5281,5227,5037,4841,4742,4415,4119,4170,4195,4114,4150,4195,3920,3852,3574,3337,3003,3096,2852,2799,2644,2642,2382,2373,2205,1886,1796,1730,1709,1590,1565,1473,1527,1351,1287,969,769,438,145,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,9770,9796,9548,9450,9150,9065,8978,8943,8897,8896,8992,8892,8888,8697,8509,8253,8203,7981,7939,7607,7384,7404,7091,7035,6803,6646,6548,6604,6390,6060,5835,5930,5670,5589,5283,5240,5320,5181,5029,4767,4429,4439,4319,4283,4176,4033,3870,3727,3707,3646,3435,3395,3488,3442,3523,3274,3241,3320,3123,2869,2653,2402,2351,2281,2330,2401,2223,1952,1642,1605,1325,1359,1230,1067,1057,1070,1157,1084,1090,755,474,332,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,9765,9701,9552,9296,9183,9143,9014,8978,8644,8412,8119,7837,7911,7970,7884,7567,7513,7360,7247,6937,6965,6634,6435,6350,6161,5975,5962,5792,5627,5332,5391,5317,5172,4886,4763,4432,4523,4280,4101,4159,4215,4220,4079,3813,3907,3897,3721,3803,3865,3610,3587,3644,3701,3574,3436,3198,2997,3019,2786,2777,2511,2248,2258,1935,2019,1934,1754,1430,1337,1141,837,646,436,446,127,189,143,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,9766,9435,9104,9071,9170,8918,9008,9054,8889,8642,8363,8285,8258,8051,8049,7753,7566,7326,7124,7102,7069,6863,6890,6564,6346,6119,5941,5823,5615,5552,5481,5546,5328,5124,4803,4889,4611,4375,4035,4032,3693,3567,3401,3144,2906,2623,2446,2522,2468,2299,2240,2316,2259,1921,1663,1463,1501,1161,992,751,550,485,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,9743,9678,9698,9681,9664,9704,9551,9395,9373,9217,9237,9144,9012,8921,8931,8943,8704,8661,8453,8238,8103,7865,7929,7753,7587,7634,7315,7000,6773,6739,6435,6425,6202,5905,5997,5920,5855,5684,5642,5443,5182,5227,5074,5092,5128,5102,5035,4990,4823,4686,4444,4267,4096,3773,3721,3408,3347,3075,3012,3087,2911,2901,2563,2303,2372,2282,2057,2062,1751,1770,1856,1739,1557,1614,1677,1347,1182,1183,870,952,968,996,678,349,20,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,9727,9819,9567,9392,9442,9227,9255,8939,8760,8668,8745,8738,8776,8500,8312,8242,8152,8021,7707,7504,7390,7417,7341,7172,7265,7069,7132,6839,6670,6578,6432,6190,6142,6214,6039,6118,5880,5596,5563,5574,5624,5619,5307,4972,4824,4755,4655,4576,4668,4750,4421,4306,4204,4077,4173,4129,3868,3671,3757,3809,3622,3332,3396,3230,2973,2782,2575,2352,2171,1980,1947,2018,1808,1481,1518,1422,1209,889,876,837,823,683,567,526,567,373,389,241,34,0,0,0,0,0,0,0,0,0,0,0
10000,9663,9554,9565,9464,9319,9406,9072,9148,9004,8986,9064,9052,8745,8804,8884,8821,8662,8678,8537,8407,8116,8129,8076,7837,7723,7492,7262,7176,7105,6979,6655,6466,6378,6361,6271,5970,5759,5657,5662,5410,5090,5044,5098,5080,5064,4726,4574,4399,4457,4469,4421,4474,4231,4128,3846,3926,3744,3743,3424,3442,3164,2923,3007,2704,2623,2482,2328,2074,1859,1801,1603,1300,1009,779,804,675,740,832,923,917,763,734,753,823,615,614,668,365,68,0,0,0,0,0,0,0,0,0,0,0
10000,9973,9737,9457,9479,9241,9192,9210,9224,9279,9179,9159,8843,8854,8867,8818,8709,8440,8368,8324,8074,8152,7906,7661,7502,7256,7167,6986,6787,6627,6647,6583,6523,6536,6374,6288,6229,6119,6164,5868,5557,5291,5365,5082,4887,4872,4724,4598,4670,4412,4329,4052,3896,3977,4053,3932,3825,3667,3345,3220,3317,3160,3139,3088,2956,2835,2831,2846,2658,2448,2206,2254,2165,2225,1962,1754,1676,1449,1142,1026,741,729,604,328,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,10057,9746,9518,9519,9433,9523,9305,9085,8829,8592,8410,8310,8352,8425,8153,8249,8265,7951,7740,7454,7230,7143,7046,7076,6787,6574,6413,6152,5870,5580,5622,5636,5424,5239,5092,5147,5204,5062,5140,5212,5034,4925,4799,4853,4735,4774,4860,4596,4653,4368,4427,4355,4071,4040,3937,3911,3776,3600,3565,3431,3416,3386,3382,3475,3156,3065,3002,2989,2694,2416,2510,2322,2061,2034,2131,1951,1846,1755,1848,1713,1375,1067,856,699,689,459,476,284,0,0,0,0,0,0,0,0,0,0,0,0
