0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
10000,9944,9801,9748,9700,9654,9440,9357,9332,9189,9172,8999,8824,8629,8473,8456,8400,8381,8184,8154,7987,7877,7733,7528,7430,7319,7294,7244,7229,7070,7016,6971,6754,6739,6736,6589,6512,6495,6281,6062,5901,5732,5677,5468,5311,5130,5086,4941,4918,4799,4636,4493,4378,4364,4147,4017,3991,3974,3939,3903,3758,3740,3654,3566,3475,3397,3336,3130,2923,2754,2622,2536,2521,2357,2303,2257,2236,2156,2072,1979,1969,1843,1813,1788,1730,1555,1353,1186,1149,1080,1043,858,659,637,584,518,333,214,199,46,0
10000,9806,9643,9633,9525,9506,9495,9388,9371,9216,9072,9064,9007,8787,8721,8689,8678,8624,8556,8355,8247,8221,8114,8052,7972,7905,7733,7598,7492,7329,7203,7074,6944,6891,6868,6762,6633,6630,6586,6433,6304,6280,6137,6123,5965,5903,5841,5828,5632,5516,5511,5473,5276,5154,4972,4926,4868,4715,4526,4372,4210,4070,3885,3782,3594,3404,3347,3135,2938,2873,2853,2689,2543,2374,2355,2315,2164,2145,1925,1865,1860,1754,1579,1398,1233,1086,930,768,588,459,396,285,180,155,0,0,0,0,0,0,0
10000,9888,9845,9688,9571,9549,9382,9248,9209,9048,8981,8775,8642,8425,8398,8286,8135,7987,7798,7706,7506,7332,7249,7214,7127,6998,6786,6752,6627,6457,6275,6151,5975,5923,5909,5875,5679,5604,5394,5301,5276,5210,5153,5124,4958,4943,4742,4682,4468,4401,4227,4088,3940,3896,3858,3658,3526,3327,3185,3151,2938,2735,2632,2529,2488,2401,2237,2139,2012,1967,1803,1794,1727,1570,1524,1307,1219,1111,1099,1096,995,914,820,628,510,475,258,258,193,148,15,0,0,0,0,0,0,0,0,0,0
10000,9874,9800,9754,9600,9569,9385,9305,9267,9219,9170,9099,8914,8844,8671,8480,8384,8260,8174,8144,7943,7798,7627,7475,7472,7322,7162,7050,6981,6778,6770,6644,6454,6356,6351,6162,6037,5829,5761,5627,5610,5542,5381,5327,5262,5116,4981,4884,4835,4814,4594,4487,4428,4269,4062,3886,3851,3849,3648,3432,3274,3194,3014,2944,2759,2724,2600,2405,2215,2204,2026,1960,1742,1620,1508,1450,1411,1286,1151,979,965,954,909,835,775,772,599,515,322,288,149,17,0,0,0,0,0,0,0,0,0
10000,9907,9841,9790,9720,9631,9598,9540,9491,9444,9302,9241,9117,9089,8935,8794,8625,8545,8333,8280,8262,8210,8168,8123,8017,7845,7752,7623,7443,7367,7177,7038,6902,6798,6728,6514,6453,6233,6071,6024,5831,5825,5810,5801,5721,5604,5445,5267,5147,5026,4878,4873,4662,4449,4374,4296,4153,4036,3841,3635,3460,3425,3236,3074,2877,2834,2618,2555,2449,2368,2357,2151,2137,2042,1847,1760,1753,1747,1551,1503,1301,1084,977,949,935,796,789,678,612,439,295,278,231,141,14,0,0,0,0,0,0
10000,9863,9853,9759,9673,9497,9445,9292,9286,9247,9169,8957,8780,8584,8387,8272,8191,8043,7840,7751,7715,7507,7376,7316,7313,7282,7169,7016,6859,6720,6607,6568,6378,6257,6057,5984,5879,5759,5741,5723,5525,5524,5440,5388,5351,5338,5160,5153,5022,4900,4780,4677,4522,4319,4215,4060,4002,3887,3829,3805,3702,3574,3354,3213,3057,2936,2825,2696,2575,2495,2386,2353,2180,2025,1959,1927,1781,1609,1512,1481,1475,1335,1266,1206,1203,994,994,888,873,775,653,630,595,376,188,188,56,0,0,0,0
10000,9896,9761,9654,9597,9529,9502,9348,9138,9069,9033,8910,8758,8698,8503,8307,8171,8120,7948,7808,7752,7594,7402,7366,7294,7157,7059,6951,6844,6778,6710,6555,6446,6310,6161,6126,6008,5881,5726,5680,5664,5472,5452,5404,5188,5042,4992,4966,4918,4722,4709,4520,4367,4243,4075,3891,3796,3776,3625,3408,3292,3214,3044,2940,2904,2897,2751,2549,2543,2346,2309,2141,2016,1964,1905,1854,1779,1633,1424,1280,1246,1199,1188,1005,850,698,620,620,415,381,174,166,0,0,0,0,0,0,0,0,0
10000,9878,9678,9621,9556,9389,9351,9155,8961,8875,8677,8547,8359,8228,8028,7895,7727,7671,7519,7354,7323,7198,7198,7195,7123,6909,6876,6861,6821,6749,6581,6444,6274,6222,6192,5991,5851,5666,5495,5475,5276,5083,4906,4876,4723,4611,4397,4335,4185,3997,3952,3863,3768,3615,3547,3329,3157,3153,3015,2895,2687,2513,2464,2303,2276,2154,2086,2063,1960,1950,1795,1653,1479,1291,1216,1024,929,798,765,659,585,457,361,169,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,9861,9646,9551,9376,9270,9090,9082,8998,8985,8856,8775,8698,8538,8367,8190,8136,8031,7949,7885,7675,7536,7437,7333,7117,7069,7049,7036,6854,6662,6632,6555,6363,6270,6076,5901,5873,5707,5584,5558,5373,5256,5189,5000,4943,4884,4794,4698,4697,4556,4529,4325,4319,4304,4171,4161,4138,4133,4003,3949,3867,3723,3636,3518,3400,3397,3236,3046,2876,2755,2571,2500,2394,2390,2371,2155,1948,1829,1679,1679,1610,1554,1552,1355,1313,1212,1172,1108,1050,941,722,654,449,338,274,65,55,0,0,0,0
10000,9957,9855,9743,9529,9453,9365,9248,9131,9121,9038,9025,8857,8655,8535,8407,8191,8001,7821,7631,7492,7398,7212,7120,7105,7042,6977,6925,6758,6738,6737,6708,6517,6513,6496,6433,6413,6298,6248,6178,6164,6043,5880,5706,5494,5426,5423,5392,5182,5170,5076,4939,4814,4702,4573,4382,4278,4204,4013,3793,3678,3673,3523,3342,3319,3308,3226,3142,3035,2878,2840,2690,2554,2529,2520,2501,2389,2265,2144,2124,1948,1806,1704,1535,1360,1287,1259,1240,1202,1043,852,792,792,593,436,330,326,195,30,0,0
10000,9829,9728,9559,9539,9422,9318,9117,9028,8990,8884,8860,8724,8552,8439,8270,8154,8098,7943,7858,7687,7467,7424,7245,7102,6996,6794,6607,6465,6346,6239,6065,5933,5756,5546,5335,5255,5218,5192,5037,4958,4889,4819,4713,4635,4581,4513,4493,4361,4335,4322,4201,4047,3845,3835,3765,3724,3520,3374,3186,3018,2865,2853,2743,2632,2551,2433,2342,2303,2252,2071,2028,1809,1728,1589,1572,1479,1264,1208,1183,1097,1082,1055,908,829,685,591,408,197,52,0,0,0,0,0,0,0,0,0,0,0
10000,9865,9752,9698,9641,9564,9405,9234,9170,9007,8809,8590,8537,8495,8299,8168,8163,8040,7985,7815,7744,7560,7441,7239,7043,6917,6767,6722,6594,6512,6480,6290,6105,6022,5856,5834,5623,5593,5530,5458,5260,5218,5110,4894,4872,4654,4615,4536,4405,4205,4205,4020,3900,3837,3704,3596,3442,3402,3331,3209,2992,2785,2573,2539,2494,2460,2383,2208,2191,2009,1855,1692,1604,1410,1241,1175,1091,1015,909,842,803,706,616,500,287,261,171,156,86,0,0,0,0,0,0,0,0,0,0,0,0
10000,9804,9798,9702,9584,9477,9438,9321,9319,9194,9037,9016,8909,8751,8545,8460,8329,8132,7954,7949,7859,7751,7536,7391,7279,7232,7093,7007,6840,6622,6421,6304,6287,6192,6053,5918,5806,5706,5602,5507,5329,5112,5106,5071,4868,4805,4772,4669,4495,4305,4260,4055,4036,4002,3785,3763,3589,3427,3396,3290,3117,2902,2781,2579,2423,2393,2291,2119,1978,1786,1579,1513,1477,1307,1229,1061,1011,945,938,892,857,706,698,649,585,466,259,63,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,9880,9786,9639,9501,9372,9360,9152,8983,8906,8795,8640,8515,8496,8431,8324,8263,8223,8153,8118,7962,7750,7535,7414,7298,7210,7042,6877,6679,6574,6476,6286,6160,6003,5918,5739,5542,5455,5242,5106,4951,4772,4734,4731,4726,4718,4613,4593,4490,4486,4303,4185,4034,3918,3764,3560,3539,3401,3400,3230,3162,2972,2929,2709,2583,2508,2288,2122,1937,1890,1770,1739,1538,1536,1468,1395,1184,1174,982,892,708,658,629,589,475,400,367,211,7,0,0,0,0,0,0,0,0,0,0,0,0
10000,9884,9718,9612,9405,9299,9212,9200,8992,8776,8675,8638,8425,8372,8246,8198,8167,8058,7964,7890,7878,7722,7579,7489,7440,7222,7159,6972,6855,6764,6695,6553,6494,6406,6354,6296,6125,5976,5913,5756,5601,5467,5410,5362,5266,5106,5022,4922,4764,4720,4611,4393,4374,4361,4159,4103,4041,3898,3720,3713,3659,3516,3409,3335,3127,3119,3083,2921,2748,2664,2502,2372,2293,2259,2165,2043,1885,1800,1743,1716,1504,1327,1178,1160,1075,1035,951,917,847,790,575,465,351,314,128,96,52,0,0,0,0
10000,9922,9903,9903,9769,9570,9422,9228,9193,9115,8895,8768,8568,8414,8361,8217,8196,7992,7986,7874,7727,7513,7487,7356,7136,7066,6860,6736,6732,6591,6491,6315,6249,6209,6066,5868,5725,5692,5570,5463,5409,5198,5134,4992,4786,4754,4746,4681,4560,4408,4353,4267,4225,4022,3946,3747,3545,3513,3332,3147,2941,2802,2611,2399,2314,2172,2154,2024,1879,1690,1480,1474,1344,1218,1197,1002,860,735,725,640,445,336,200,88,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,9868,9728,9541,9488,9351,9348,9176,9074,9061,8947,8754,8709,8490,8463,8329,8304,8267,8163,7959,7852,7781,7609,7594,7586,7444,7328,7301,7284,7207,7014,6975,6931,6788,6626,6459,6309,6305,6141,6016,5916,5884,5825,5690,5663,5590,5535,5336,5118,4983,4953,4830,4748,4569,4358,4216,4079,3984,3794,3749,3622,3441,3250,3084,2951,2736,2734,2713,2593,2575,2506,2443,2384,2248,2121,2012,1958,1796,1646,1499,1459,1321,1304,1195,1154,979,788,701,629,447,232,154,57,0,0,0,0,0,0,0,0
10000,9959,9887,9780,9645,9561,9364,9246,9157,9058,8976,8800,8664,8590,8525,8456,8328,8176,8100,7960,7854,7723,7569,7387,7217,7189,7061,7037,6993,6974,6896,6856,6670,6469,6453,6430,6388,6175,6027,5944,5725,5578,5424,5319,5242,5126,5110,4975,4902,4731,4515,4305,4196,3985,3952,3927,3905,3827,3767,3548,3449,3438,3414,3277,3238,3115,2895,2864,2780,2696,2640,2566,2370,2298,2146,2086,1889,1875,1690,1491,1452,1419,1232,1226,1091,949,946,800,752,696,610,489,323,269,240,64,0,0,0,0,0
10000,9951,9836,9717,9663,9572,9427,9375,9312,9182,9032,9021,8971,8933,8803,8787,8655,8627,8408,8323,8316,8110,7912,7826,7816,7765,7653,7643,7581,7483,7270,7243,7202,7169,7115,6895,6844,6741,6618,6589,6486,6359,6334,6196,6187,6089,5882,5707,5493,5461,5279,5211,5041,4898,4687,4554,4344,4186,4080,3985,3861,3859,3806,3593,3395,3241,3204,3051,2964,2783,2676,2629,2498,2445,2246,2062,1996,1803,1653,1599,1471,1365,1291,1183,1145,1025,999,854,699,573,462,312,108,0,0,0,0,0,0,0,0
10000,9947,9874,9873,9851,9842,9810,9679,9471,9383,9360,9184,9024,9015,8859,8770,8569,8526,8384,8197,8071,8012,7856,7699,7649,7630,7533,7482,7384,7187,7158,7016,7000,6876,6724,6672,6462,6275,6216,6081,5871,5794,5758,5691,5685,5526,5511,5442,5313,5155,5030,4878,4732,4595,4528,4420,4221,4019,3936,3756,3604,3489,3321,3243,3085,2956,2914,2899,2738,2627,2430,2305,2285,2231,2094,1954,1827,1742,1694,1567,1395,1265,1071,877,657,537,349,175,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,9839,9777,9768,9713,9649,9478,9305,9234,9148,9067,9044,8968,8940,8934,8872,8837,8815,8634,8589,8413,8281,8256,8164,7958,7816,7760,7734,7611,7559,7370,7201,7093,6926,6923,6761,6599,6576,6549,6486,6486,6411,6202,6188,6004,5806,5802,5762,5543,5343,5143,5019,4992,4788,4726,4528,4478,4454,4441,4338,4120,4079,3892,3800,3795,3705,3606,3415,3371,3272,3233,3160,2964,2946,2798,2619,2511,2385,2194,2040,1929,1782,1604,1536,1505,1459,1286,1098,916,759,590,563,440,399,305,302,104,0,0,0,0
10000,9911,9716,9583,9531,9471,9376,9248,9062,9054,9029,8899,8807,8741,8579,8365,8328,8147,8063,7870,7650,7627,7525,7353,7165,7145,7058,7037,6851,6789,6611,6597,6501,6419,6415,6344,6248,6059,5849,5677,5511,5510,5341,5240,5066,4935,4776,4605,4585,4544,4446,4353,4299,4098,4033,3935,3842,3660,3558,3458,3410,3274,3203,3100,2921,2889,2722,2560,2347,2315,2172,2067,1983,1981,1943,1888,1885,1818,1643,1462,1444,1315,1282,1100,1033,895,697,684,656,565,430,348,202,0,0,0,0,0,0,0,0
10000,9903,9882,9689,9638,9568,9439,9411,9310,9160,9156,9151,8963,8827,8718,8506,8496,8310,8151,8110,8062,7878,7768,7698,7558,7355,7190,7105,6999,6947,6927,6917,6779,6699,6642,6518,6471,6422,6206,6013,5963,5948,5793,5738,5725,5618,5578,5518,5435,5393,5246,5131,4972,4884,4672,4643,4566,4493,4415,4409,4375,4262,4048,3935,3875,3842,3695,3514,3398,3212,3028,2928,2736,2566,2361,2299,2200,2044,1927,1783,1633,1574,1494,1468,1394,1322,1292,1084,895,773,585,557,379,171,169,5,0,0,0,0,0
10000,9976,9976,9948,9734,9591,9409,9330,9297,9210,9130,9099,8963,8932,8800,8627,8469,8387,8213,8022,7964,7946,7900,7683,7616,7462,7281,7163,7010,6903,6782,6770,6763,6751,6699,6699,6679,6473,6339,6218,6150,5991,5988,5837,5757,5724,5593,5557,5350,5151,4972,4873,4822,4722,4707,4702,4651,4564,4427,4308,4252,4223,4041,3911,3780,3729,3626,3525,3426,3388,3200,3021,2860,2831,2651,2472,2415,2320,2146,2114,2078,1922,1866,1698,1551,1470,1434,1218,1055,952,870,669,559,415,392,276,264,208,0,0,0
10000,9852,9823,9614,9432,9364,9237,9069,8925,8828,8678,8629,8566,8447,8404,8242,8116,8022,7825,7688,7476,7430,7336,7225,7117,6956,6746,6558,6379,6216,6066,5936,5811,5675,5652,5452,5234,5045,4863,4779,4657,4613,4395,4277,4263,4138,4122,4114,4011,3922,3742,3623,3509,3317,3101,3086,2986,2939,2822,2705,2553,2375,2159,2141,2062,1885,1843,1680,1615,1410,1319,1294,1217,1129,974,937,892,759,749,594,375,368,259,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,9974,9807,9768,9606,9577,9561,9558,9555,9468,9341,9285,9161,9081,9024,8936,8747,8711,8676,8655,8500,8287,8132,8015,7834,7749,7648,7596,7489,7442,7228,7181,7134,7000,6957,6750,6539,6478,6261,6045,5937,5811,5739,5548,5378,5186,5033,4934,4738,4572,4461,4331,4195,4166,3975,3955,3923,3841,3739,3544,3470,3315,3299,3135,3107,3103,3101,2889,2810,2652,2457,2287,2240,2182,2006,2002,1924,1748,1669,1554,1509,1295,1191,1127,1104,930,923,877,669,652,596,405,355,325,177,6,0,0,0,0,0
10000,9981,9853,9819,9813,9647,9639,9452,9293,9160,9149,9055,8927,8749,8717,8566,8397,8316,8196,8121,8010,7979,7790,7602,7488,7376,7256,7221,7119,6997,6777,6746,6568,6554,6428,6369,6254,6199,6175,6081,6034,5973,5967,5756,5569,5439,5298,5145,5144,5136,5095,4903,4784,4732,4648,4593,4421,4290,4124,4031,3872,3752,3749,3696,3662,3538,3364,3264,3220,3166,3025,2847,2691,2510,2337,2334,2208,2151,2118,2066,2013,1940,1845,1696,1524,1344,1203,1195,1023,832,695,543,444,354,214,37,0,0,0,0,0
10000,9794,9711,9626,9416,9295,9251,9210,9116,8963,8856,8785,8608,8524,8340,8240,8189,8179,8013,7816,7716,7602,7470,7447,7350,7220,7192,7046,6938,6731,6714,6654,6649,6474,6268,6200,6082,5973,5775,5772,5588,5392,5305,5203,5146,5088,4879,4698,4677,4494,4479,4369,4279,4155,4133,4057,4048,3993,3916,3901,3839,3749,3624,3525,3346,3311,3207,3070,2874,2863,2766,2672,2572,2380,2186,2126,2063,1935,1733,1636,1419,1359,1268,1251,1073,1057,894,872,832,646,557,339,174,112,31,0,0,0,0,0,0
10000,9813,9771,9705,9487,9463,9305,9099,8932,8930,8877,8799,8630,8442,8311,8263,8234,8096,8090,8056,7971,7915,7792,7737,7639,7506,7501,7394,7378,7354,7150,7146,7099,7013,6825,6665,6658,6555,6488,6361,6302,6082,5929,5913,5870,5790,5597,5447,5323,5130,5100,5058,5041,4900,4802,4704,4687,4471,4334,4150,4076,3989,3847,3652,3540,3515,3489,3445,3307,3202,3118,3016,3012,2829,2693,2573,2550,2353,2340,2330,2119,1983,1791,1717,1590,1404,1336,1163,1000,823,808,619,480,465,347,180,60,0,0,0,0
10000,9900,9734,9674,9595,9548,9380,9230,9194,9022,8822,8774,8609,8567,8550,8518,8433,8389,8275,8239,8175,8026,7956,7907,7799,7626,7548,7372,7293,7282,7199,7188,7126,7034,6819,6698,6592,6449,6348,6219,6140,6117,5905,5791,5588,5467,5289,5096,5003,4931,4828,4608,4598,4416,4408,4216,4066,3979,3907,3754,3539,3532,3344,3150,3067,3025,2873,2710,2494,2368,2180,1967,1888,1689,1685,1508,1397,1315,1245,1170,1116,1065,902,703,596,469,417,277,118,0,0,0,0,0,0,0,0,0,0,0,0
10000,9825,9643,9512,9350,9350,9185,9112,8964,8762,8741,8647,8545,8458,8320,8236,8031,7936,7774,7609,7504,7465,7317,7126,6940,6896,6804,6754,6686,6576,6442,6274,6062,5882,5668,5452,5348,5338,5218,5051,4914,4764,4688,4684,4635,4561,4423,4407,4190,4082,4082,4019,3981,3777,3562,3528,3473,3345,3185,3080,2969,2830,2828,2809,2705,2665,2594,2447,2341,2252,2236,2218,2216,2047,1984,1788,1711,1534,1446,1401,1265,1129,1053,949,808,671,568,530,311,217,18,15,0,0,0,0,0,0,0,0,0
10000,9960,9889,9822,9746,9576,9381,9331,9198,9178,9135,9003,8906,8906,8694,8555,8382,8261,8254,8243,8095,7906,7720,7681,7643,7626,7570,7434,7312,7259,7195,6979,6759,6659,6629,6479,6464,6246,6165,6052,5858,5820,5612,5529,5473,5447,5401,5333,5133,4969,4861,4774,4703,4644,4428,4313,4112,3959,3824,3740,3567,3553,3381,3212,3075,3067,2987,2947,2841,2726,2570,2418,2232,2232,2200,2049,2021,1916,1738,1702,1491,1371,1368,1170,1023,999,845,653,587,449,355,305,107,0,0,0,0,0,0,0,0
10000,9826,9782,9585,9429,9378,9205,9012,8921,8753,8653,8530,8491,8408,8189,7989,7782,7578,7376,7297,7094,7009,6805,6716,6503,6328,6275,6243,6101,5927,5833,5710,5672,5469,5397,5210,5147,5042,4936,4908,4886,4813,4812,4768,4708,4530,4438,4262,4234,4094,3968,3856,3791,3724,3529,3319,3129,2976,2839,2749,2713,2517,2314,2203,2160,2153,2026,1828,1668,1562,1456,1390,1277,1136,1054,1039,827,813,694,596,569,484,470,466,266,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
